@relation experiment_01-weka.filters.unsupervised.attribute.Remove-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.RemoveWithValues-S1.0-C49-Lfirst-last

@attribute X1_ActualPosition numeric
@attribute X1_ActualVelocity numeric
@attribute X1_ActualAcceleration numeric
@attribute X1_CommandPosition numeric
@attribute X1_CommandVelocity numeric
@attribute X1_CommandAcceleration numeric
@attribute X1_CurrentFeedback numeric
@attribute X1_DCBusVoltage numeric
@attribute X1_OutputCurrent numeric
@attribute X1_OutputVoltage numeric
@attribute X1_OutputPower numeric
@attribute Y1_ActualPosition numeric
@attribute Y1_ActualVelocity numeric
@attribute Y1_ActualAcceleration numeric
@attribute Y1_CommandPosition numeric
@attribute Y1_CommandVelocity numeric
@attribute Y1_CommandAcceleration numeric
@attribute Y1_CurrentFeedback numeric
@attribute Y1_DCBusVoltage numeric
@attribute Y1_OutputCurrent numeric
@attribute Y1_OutputVoltage numeric
@attribute Y1_OutputPower numeric
@attribute Z1_ActualPosition numeric
@attribute Z1_ActualVelocity numeric
@attribute Z1_ActualAcceleration numeric
@attribute Z1_CommandPosition numeric
@attribute Z1_CommandVelocity numeric
@attribute Z1_CommandAcceleration numeric
@attribute Z1_CurrentFeedback numeric
@attribute Z1_DCBusVoltage numeric
@attribute Z1_OutputCurrent numeric
@attribute Z1_OutputVoltage numeric
@attribute S1_ActualPosition numeric
@attribute S1_ActualVelocity numeric
@attribute S1_ActualAcceleration numeric
@attribute S1_CommandPosition numeric
@attribute S1_CommandVelocity numeric
@attribute S1_CommandAcceleration numeric
@attribute S1_CurrentFeedback numeric
@attribute S1_DCBusVoltage numeric
@attribute S1_OutputCurrent numeric
@attribute S1_OutputVoltage numeric
@attribute S1_OutputPower numeric
@attribute S1_SystemInertia numeric
@attribute M1_CURRENT_PROGRAM_NUMBER numeric
@attribute M1_sequence_number numeric
@attribute M1_CURRENT_FEEDRATE numeric
@attribute Machining_Process {0,1,2,3,4,5,6,7,8,9}
@attribute id numeric
@attribute feedrate numeric
@attribute clampPressure numeric
@attribute toolCondition numeric

@data
0.214286,0.244304,0.463676,0.210526,0.242857,0.5,0.352871,0.239989,0.7,0.127339,0.127957,0.199766,0.39363,0.454044,0.199766,0.393204,0.5,0.56735,0.207836,0.7,0.072447,0.104628,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.505605,0.988862,0.428,0.505698,1,0,0.391745,0.314241,0.7,0.915385,0.337366,0,0.25,0.777778,0,4,1,0,0,1
0.375,0.285513,0.452206,0.368421,0.285714,0.5,0.567723,0.107328,0.7,0.044954,0.111645,0.051402,0.362139,0.513971,0.051402,0.393204,0.5156,0.405983,0.123507,0.7,0.056553,0.109277,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.116279,0.992575,0.629667,0.118605,1,0,0.322954,0.307595,0.8,0.907692,0.33387,0,0.25,0.014815,0,4,1,0,0,1
0.375,0.288678,0.491287,0.368421,0.285714,0.5,0.485149,0.13593,0.7,0.05119,0.113407,0.049065,0.357572,0.467831,0.049065,0.356796,0.5,0.364274,0.237936,0.6,0.142795,0.118322,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.118605,0.992575,0.5329,0.118605,1,0,0.315713,0.303481,0.7,0.892308,0.328624,0,0.25,0.614815,0,4,1,0,0,1
0.375,0.287623,0.482096,0.368421,0.285714,0.5,0.501782,0.14274,0.7,0.043362,0.112766,0.045561,0.357572,0.460938,0.045561,0.356796,0.5,0.363077,0.254658,0.7,0.140189,0.11921,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.12093,0.996287,0.792667,0.12093,1,0,0.267439,0.229747,0.725,0.876923,0.241206,0,0.25,0.62963,0,4,1,0,0,1
0.375,0.287975,0.488971,0.368421,0.285714,0.5,0.540396,0.143285,0.7,0.015901,0.112789,0.042056,0.356971,0.456324,0.042056,0.356796,0.5,0.376239,0.240325,0.7,0.136281,0.119463,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.12093,0.988862,0.322667,0.12093,1,0,0.413469,0.322785,0.75,0.938462,0.340863,0,0.25,0.62963,0,4,1,0,0,1
0.375,0.288326,0.488971,0.368421,0.285714,0.5,0.468871,0.135113,0.7,0.065119,0.112766,0.038551,0.357212,0.451728,0.038551,0.356796,0.5,0.379316,0.242714,0.7,0.136281,0.118238,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.123256,0.992575,0.580667,0.123256,1,0,0.3133,0.29462,0.725,0.892308,0.319883,0,0.25,0.62963,0,4,1,0,0,1
0.375,0.287623,0.479779,0.368421,0.285714,0.5,0.468713,0.140834,0.7,0.073875,0.113658,0.035047,0.358534,0.451728,0.035047,0.356796,0.5,0.356581,0.240325,0.7,0.124035,0.118364,0.013115,0.503174,0.502964,0.013115,0.5,0.5,0,0,0,0,0.123256,0.992575,0.503967,0.123256,1,0,0.332609,0.259494,0.725,0.892308,0.281418,0,0.25,0.62963,0,4,1,0,0,1
0.375,0.287975,0.484375,0.368421,0.285714,0.5,0.507327,0.129393,0.7,0.036862,0.113361,0.031542,0.359976,0.451728,0.031542,0.356796,0.5,0.373846,0.221214,0.6,0.141492,0.118407,0.013115,0.50293,0.495553,0.013115,0.5,0.5,0,0,0,0,0.125581,0.988862,0.225333,0.125581,1,0,0.390538,0.344937,0.75,0.915385,0.368837,0,0.25,0.62963,0,4,1,0,0,1
0.375,0.283755,0.454485,0.368421,0.283143,0.498285,0.485545,0.011713,0.7,0.031953,0.112286,0.028037,0.35637,0.467831,0.028037,0.356917,0.5001,0.436752,0.115146,0.7,0.100195,0.112405,0.013115,0.503174,0.502964,0.013115,0.5,0.5,0,0,0,0,0.125581,0.992575,0.682333,0.125581,1,0,0.298817,0.265506,0.7,0.9,0.284915,0,0.25,0.62963,0,4,1,0,0,1
0.375,0.278129,0.452206,0.368421,0.278271,0.498305,0.392673,0.157178,0.7,0.054772,0.115122,0.024533,0.35637,0.45864,0.024533,0.357403,0.500294,0.432479,0.091257,0.7,0.079612,0.110587,0.013115,0.503174,0.502964,0.013115,0.5,0.5,0,0,0,0,0.127907,0.990718,0.466667,0.127907,1,0,0.388125,0.268987,0.725,0.9,0.288412,0,0.25,0.62963,0,4,1,0,0,1
0.375,0.274965,0.456801,0.368421,0.273486,0.49835,0.391485,0.179515,0.7,0.058884,0.116015,0.022196,0.358534,0.451728,0.021028,0.358252,0.500486,0.386154,0.242714,0.6,0.127032,0.119696,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.127907,0.990718,0.476233,0.127907,1,0,0.354333,0.305063,0.75,0.907692,0.330373,0,0.25,0.62963,0,4,1,0,0,1
0.375,0.270745,0.454485,0.368421,0.268857,0.49842,0.385545,0.184963,0.7,0.064987,0.116953,0.018692,0.36262,0.463235,0.017523,0.359709,0.50067,0.389573,0.221214,0.7,0.142795,0.115448,0.013115,0.503174,0.502964,0.013115,0.5,0.5,0,0,0,0,0.130233,0.992575,0.611,0.130233,1,0,0.343471,0.279114,0.7,0.892308,0.30065,0,0.25,0.62963,0,4,1,0,0,1
0.089286,0.246835,0.479779,0.087719,0.242857,0.5,0.369505,0.177608,0.7,0.117919,0.123153,0.199766,0.394231,0.463235,0.199766,0.393204,0.5,0.548376,0.202819,0.7,0.078309,0.105283,0.013115,0.503174,0.500494,0.013115,0.5,0.5,0,0,0,0,0.690465,0.988862,0.221333,0.690465,1,0,0.371229,0.301582,0.75,0.930769,0.323379,0,0.25,0.014815,0,4,1,0,0,1
0.071429,0.245148,0.482096,0.070175,0.242857,0.5,0.393069,0.149006,0.7,0.124818,0.122009,0.199766,0.394231,0.463235,0.199766,0.393204,0.5,0.543761,0.163641,0.7,0.098762,0.10317,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.691628,0.988862,0.4904,0.691628,1,0,0.384504,0.316139,0.825,0.930769,0.340863,0,0.25,0.474074,0,4,1,0,0,1
0.071429,0.245148,0.482096,0.070175,0.242857,0.5,0.394059,0.160447,0.7,0.109296,0.123015,0.199766,0.39363,0.456324,0.199766,0.393204,0.5,0.567521,0.205686,0.7,0.062676,0.104966,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.692791,0.992575,0.574333,0.693023,1,0,0.342264,0.25538,0.7,0.907692,0.274425,0,0.25,0.474074,0,4,1,0,0,1
0.071429,0.243319,0.4775,0.070175,0.242857,0.5,0.366535,0.190411,0.7,0.088733,0.124388,0.199766,0.39363,0.454044,0.199766,0.393204,0.5,0.572308,0.205447,0.7,0.059419,0.104311,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.694186,0.988862,0.264333,0.694186,1,0,0.385711,0.325949,0.725,0.930769,0.34436,0,0.25,0.474074,0,4,1,0,0,1
0.071429,0.241632,0.454485,0.070175,0.242857,0.5,0.405545,0.122582,0.7,0.10996,0.120544,0.199766,0.394832,0.472426,0.199766,0.393204,0.5,0.558291,0.166746,0.7,0.074401,0.103698,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.695349,0.988862,0.349,0.695581,1,0,0.353126,0.338608,0.825,0.907692,0.368837,0,0.25,0.474074,0,4,1,0,0,1
0.053571,0.242616,0.459081,0.052632,0.242857,0.5,0.374851,0.253609,0.7,0.129594,0.128666,0.199766,0.39363,0.456324,0.199766,0.393204,0.5,0.567521,0.214047,0.6,0.063328,0.105325,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.696512,0.992575,0.476867,0.696744,1,0,0.31692,0.264241,0.725,0.892308,0.286663,0,0.25,0.474074,0,4,1,0,0,1
0.053571,0.2391,0.440735,0.052632,0.242857,0.500052,0.422178,0.164805,0.7,0.135033,0.123221,0.199766,0.395132,0.470147,0.199766,0.394392,0.501715,0.56735,0.197324,0.7,0.091206,0.103339,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.697674,0.990718,0.528533,0.697907,1,0,0.338643,0.248418,0.85,0.915385,0.265683,0,0.25,0.474074,0,4,1,0,0,1
0.053571,0.243601,0.46829,0.052632,0.243286,0.500248,0.349109,0.211114,0.7,0.111817,0.125418,0.199766,0.399339,0.463235,0.199766,0.398871,0.5017,0.606154,0.335882,0.6,0.104364,0.105516,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.69907,0.988862,0.385333,0.69907,1,0,0.37847,0.338608,0.825,0.907692,0.36534,0,0.25,0.488889,0,4,1,0,0,1
0.035714,0.246414,0.459081,0.035088,0.244286,0.500441,0.374851,0.219559,0.7,0.146973,0.125326,0.200935,0.402644,0.467831,0.200935,0.402621,0.50166,0.562906,0.178452,0.7,0.084562,0.106593,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.700233,0.992575,0.600333,0.700465,1,0,0.307265,0.260127,0.85,0.907692,0.27967,0,0.25,0.488889,0,4,1,0,0,1
0.035714,0.248242,0.461397,0.035088,0.245857,0.50063,0.393069,0.175974,0.7,0.139013,0.121986,0.202103,0.409014,0.479338,0.202103,0.406553,0.5016,0.52188,0.116579,0.7,0.065933,0.106509,0.013115,0.503174,0.500494,0.013115,0.5,0.5,0,0,0,0,0.701395,0.992575,0.463,0.701628,1,0,0.29399,0.252532,0.85,0.930769,0.272676,0,0.25,0.488889,0,4,1,0,0,1
0,0.285513,0.44989,0,0.285714,0.5,0.397228,0.124489,1,0.018289,0.112949,0.063084,0.394531,0.465533,0.063084,0.393204,0.5,0.49641,0.037745,1,0.021249,0.103973,0.308197,0.503174,0.502964,0.308197,0.5,0.5,0,0,0,0,0.1,0.001313,0.502083,0.1,0,0,0.099553,0,1,0,0.005184,0,0.25,0.014815,1,4,1,0,0,1
0,0.285162,0.445331,0,0.285714,0.5,0.470079,0.131027,1,0.080774,0.113109,0.063084,0.394231,0.465533,0.063084,0.393204,0.5,0.498974,0.041328,1,0.019686,0.104057,0.308197,0.50293,0.498024,0.308197,0.5,0.5,0,0,0,0,0.1,0.001281,0.5,0.1,0,0,0.094798,0,1,0,0.005168,0,0.25,0,1,4,1,0,0,1
0,0.285865,0.456801,0,0.285714,0.5,0.433861,0.129393,1,0.059017,0.11359,0.063084,0.394832,0.470147,0.063084,0.393204,0.5,0.480479,0.041806,1,0.029847,0.104142,0.308197,0.503174,0.502964,0.308197,0.5,0.5,0,0,0,0,0.1,0.001295,0.502083,0.1,0,0,0.095993,0,1,0,0.005175,0,0.25,0,1,4,1,0,0,1
0,0.285865,0.452206,0,0.285714,0.5,0.431683,0.123944,1,0.051588,0.113292,0.063084,0.394231,0.463235,0.063084,0.393204,0.5,0.494872,0.050406,0.9,0.012117,0.103973,0.308197,0.503174,0.502964,0.308197,0.5,0.5,0,0,0,0,0.1,0.001281,0.500833,0.1,0,0,0.090037,0,0.975,0,0.005175,0,0.25,0,1,4,1,0,0,1
0,0.285513,0.44989,0,0.285714,0.5,0.420792,0.129393,1,0.034209,0.113155,0.063084,0.394531,0.465533,0.063084,0.393204,0.5,0.488154,0.044195,0.9,0.019165,0.103973,0.308197,0.503174,0.502964,0.308197,0.5,0.5,0,0,0,0,0.1,0.001318,0.5025,0.1,0,0,0.090037,0,1,0,0.005187,0,0.25,0,1,4,1,0,0,1
0,0.285513,0.44989,0,0.285714,0.5,0.446515,0.130755,1,0.058884,0.113178,0.063084,0.394231,0.465533,0.063084,0.393204,0.5,0.494872,0.054706,0.9,0.01682,0.104057,0.308197,0.503174,0.502964,0.308197,0.5,0.5,0,0,0,0,0.1,0.001262,0.498333,0.1,0,0,0.079327,0,1,0,0.005175,0,0.25,0,1,4,1,0,0,1
0,0.285513,0.44761,0,0.285714,0.5,0.405941,0.128575,1,0.02731,0.113612,0.063084,0.394531,0.470147,0.063084,0.393204,0.5,0.501368,0.038462,0.9,0.010501,0.104057,0.308197,0.503174,0.502964,0.308197,0.5,0.5,0,0,0,0,0.1,0.001281,0.499373,0.1,0,0,0.094798,0,0.975,0,0.005173,0,0.25,0,1,4,1,0,0,1
0,0.287975,0.491287,0,0.285714,0.5,0.408119,0.084718,0.9,0.091254,0.111736,0.063084,0.39393,0.463235,0.063084,0.393204,0.5,0.493675,0.045151,0.9,0.030108,0.103825,0.308197,0.502686,0.495553,0.308197,0.5,0.5,0,0,0,0,0.1,0.001248,0.497083,0.1,0,0,0.095993,0,1,0,0.00517,0,0.25,0,1,4,1,0,0,1
0,0.285162,0.445331,0,0.285714,0.5,0.429703,0.124762,1,0.043097,0.113361,0.063084,0.394531,0.465533,0.063084,0.393204,0.5,0.484479,0.040134,0.9,0.025288,0.104057,0.308197,0.503174,0.502964,0.308197,0.5,0.5,0,0,0,0,0.1,0.001295,0.500627,0.1,0,0,0.092421,0,1,0,0.005175,0,0.25,0,1,4,1,0,0,1
0,0.285513,0.44989,0,0.285714,0.5,0.419802,0.130755,1,0.040179,0.113201,0.063084,0.394531,0.467831,0.063084,0.393204,0.5,0.488479,0.042523,0.9,0.022552,0.104142,0.308197,0.503174,0.502964,0.308197,0.5,0.5,0,0,0,0,0.1,0.001299,0.500833,0.1,0,0,0.142409,0,1,0,0.005175,0,0.25,0,1,4,1,0,0,1
0.196429,0.246132,0.465993,0.192982,0.242857,0.5,0.345941,0.242713,0.7,0.142993,0.127431,0.199766,0.394832,0.472426,0.199766,0.393204,0.5,0.514872,0.168657,0.7,0.109575,0.10317,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.82093,0.990718,0.391,0.82093,1,0,0.379677,0.29019,0.85,0.907692,0.312889,0,0.25,0.014815,0,4,1,0,0,1
0.178571,0.244304,0.452206,0.175439,0.242857,0.5,0.352079,0.237265,0.7,0.149626,0.127843,0.199766,0.395433,0.481618,0.199766,0.393204,0.5,0.558291,0.16818,0.7,0.063328,0.10317,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.823256,0.992575,0.562333,0.823256,1,0,0.354333,0.238608,0.85,0.907692,0.256941,0,0.25,0.17037,0,4,1,0,0,1
0.178571,0.244726,0.465993,0.175439,0.242857,0.5,0.392673,0.163988,0.7,0.120705,0.121299,0.199766,0.394832,0.472426,0.199766,0.393204,0.5,0.548718,0.164357,0.7,0.085083,0.103973,0.024044,0.502686,0.493083,0.024044,0.5,0.5,0,0,0,0,0.823256,0.992575,0.438667,0.823256,1,0,0.312093,0.284494,0.825,0.876923,0.307644,0,0.25,0.17037,0,4,1,0,0,1
0.178571,0.245429,0.454485,0.175439,0.242857,0.5,0.385347,0.15745,0.7,0.120838,0.121299,0.199766,0.395433,0.481618,0.199766,0.393204,0.5,0.539145,0.166269,0.6,0.080654,0.103698,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.825581,0.992575,0.589333,0.825581,1,0,0.368815,0.256013,0.85,0.884615,0.274425,0,0.25,0.17037,0,4,1,0,0,1
0.160714,0.242616,0.465993,0.157895,0.242857,0.5,0.393267,0.160174,0.7,0.110756,0.123198,0.199766,0.394531,0.467831,0.199766,0.393204,0.5,0.524615,0.16388,0.7,0.110487,0.103445,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.825581,0.990718,0.496233,0.825581,1,0,0.389331,0.298101,0.85,0.915385,0.321631,0,0.25,0.17037,0,4,1,0,0,1
0.160714,0.240506,0.44989,0.157895,0.242857,0.5,0.403366,0.156361,0.7,0.118715,0.122741,0.199766,0.394832,0.470147,0.199766,0.393204,0.5,0.534359,0.165313,0.7,0.098762,0.103698,0.024044,0.502686,0.495553,0.024044,0.5,0.5,0,0,0,0,0.827907,0.992575,0.516467,0.827907,1,0,0.306058,0.271519,0.825,0.884615,0.295405,0,0.25,0.17037,0,4,1,0,0,1
0.160714,0.243319,0.459081,0.157895,0.242857,0.5,0.364752,0.256333,0.7,0.146973,0.127614,0.199766,0.394832,0.470147,0.199766,0.393204,0.5,0.543932,0.165074,0.7,0.089383,0.103445,0.024044,0.502686,0.493083,0.024044,0.5,0.5,0,0,0,0,0.827907,0.988862,0.386333,0.830233,1,0,0.384504,0.271519,0.85,0.923077,0.291909,0,0.25,0.17037,0,4,1,0,0,1
0.160714,0.241632,0.44761,0.157895,0.242857,0.5,0.383564,0.184146,0.7,0.124553,0.12464,0.199766,0.395132,0.477022,0.199766,0.393204,0.5,0.529744,0.170569,0.7,0.094593,0.104248,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.830233,0.992575,0.4675,0.830233,1,0,0.345885,0.262658,0.85,0.892308,0.286663,0,0.25,0.17037,0,4,1,0,0,1
0.142857,0.243319,0.459081,0.140351,0.242857,0.5,0.325941,0.269954,0.7,0.125216,0.129307,0.199766,0.395132,0.474743,0.199766,0.393204,0.5,0.543932,0.167941,0.7,0.079221,0.103423,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.832558,0.990718,0.497917,0.832558,1,0,0.374849,0.291456,0.85,0.892308,0.316386,0,0.25,0.17037,0,4,1,0,0,1
0.142857,0.244726,0.459081,0.140351,0.242857,0.5,0.388911,0.226096,0.7,0.162892,0.125646,0.199766,0.395433,0.479338,0.199766,0.393204,0.5,0.524615,0.16173,0.7,0.096027,0.103719,0.024044,0.502686,0.495553,0.024044,0.5,0.5,0,0,0,0,0.832558,0.990718,0.404333,0.832558,1,0,0.330196,0.296519,0.85,0.907692,0.319883,0,0.25,0.17037,0,4,1,0,0,1
0,0.28692,0.475184,0,0.285714,0.5,0.390495,0.076001,0.7,0.05119,0.111965,0.306075,0.432091,0.488493,0.306075,0.429612,0.5,0.594701,0.288103,0.7,0.155822,0.122781,0.024044,0.502686,0.493083,0.024044,0.5,0.5,0,0,0,0,0.897674,0.992575,0.554333,0.897674,1,0,0.353126,0.237658,0.85,0.9,0.255193,0,0.25,0.014815,0,4,1,0,0,1
0,0.287271,0.475184,0,0.285714,0.5,0.401386,0.068646,0.7,0.060741,0.111553,0.309579,0.429928,0.463235,0.309579,0.429612,0.5,0.601368,0.319159,0.6,0.170153,0.123309,0.024044,0.502686,0.493083,0.024044,0.5,0.5,0,0,0,0,0.897674,0.988862,0.399667,0.897674,1,0,0.395366,0.325949,0.825,0.892308,0.351353,0,0.25,0.2,0,4,1,0,0,1
0,0.286568,0.472886,0,0.285714,0.5,0.426931,0.066739,0.7,0.078386,0.111851,0.313084,0.428245,0.454044,0.313084,0.429612,0.5,0.590769,0.283325,0.6,0.158428,0.119569,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.9,0.992575,0.589667,0.9,1,0,0.353126,0.257911,0.85,0.884615,0.277922,0,0.25,0.2,0,4,1,0,0,1
0,0.286568,0.46829,0,0.285714,0.5,0.435644,0.064832,0.7,0.088866,0.111965,0.316589,0.429688,0.463235,0.316589,0.429612,0.5,0.567863,0.235547,0.7,0.164942,0.11809,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.9,0.990718,0.387667,0.9,1,0,0.347091,0.279114,0.825,0.884615,0.304147,0,0.25,0.2,0,4,1,0,0,1
0,0.287623,0.482096,0,0.285714,0.5,0.407129,0.070281,0.7,0.070558,0.111965,0.320093,0.430649,0.465533,0.320093,0.429612,0.5,0.557607,0.18323,0.6,0.132373,0.115342,0.024044,0.503174,0.500494,0.024044,0.5,0.5,0,0,0,0,0.902326,0.990718,0.444667,0.902326,1,0,0.35916,0.322785,0.8,0.892308,0.346108,0,0.25,0.2,0,4,1,0,0,1
0,0.287271,0.479779,0,0.285714,0.5,0.392277,0.06565,0.7,0.061139,0.112217,0.32243,0.429928,0.460938,0.32243,0.429612,0.5,0.553846,0.198519,0.7,0.150611,0.116631,0.024044,0.502686,0.493083,0.024044,0.5,0.5,0,0,0,0,0.904651,0.990718,0.433333,0.904651,1,0,0.396573,0.289241,0.825,0.923077,0.311141,0,0.25,0.2,0,4,1,0,0,1
0,0.286568,0.46829,0,0.285714,0.5,0.380594,0.065105,0.7,0.036995,0.111668,0.32243,0.430649,0.467831,0.32243,0.429612,0.5,0.566154,0.199474,0.7,0.133676,0.116779,0.024044,0.502686,0.495553,0.024044,0.5,0.5,0,0,0,0,0.904651,0.990718,0.461,0.904651,1,0,0.342264,0.262658,0.85,0.892308,0.284915,0,0.25,0.2,0,4,1,0,0,1
0,0.287623,0.484375,0,0.285714,0.5,0.407129,0.072732,0.7,0.069232,0.111805,0.334112,0.429327,0.465533,0.334112,0.429612,0.5,0.560171,0.185619,0.7,0.136281,0.115448,0.024044,0.503174,0.500494,0.024044,0.5,0.5,0,0,0,0,0.906977,0.990718,0.5273,0.906977,1,0,0.368815,0.293038,0.825,0.9,0.318134,0,0.25,0.2,0,4,1,0,0,1
0,0.28692,0.472886,0,0.285714,0.5,0.433861,0.062926,0.7,0.090591,0.111965,0.334112,0.429087,0.472426,0.334112,0.429612,0.5,0.511111,0.098423,0.7,0.13107,0.109742,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.906977,0.990718,0.412,0.906977,1,0,0.363987,0.298101,0.825,0.884615,0.321631,0,0.25,0.2,0,4,1,0,0,1
0,0.286568,0.46829,0,0.285714,0.5,0.402178,0.059384,0.7,0.060609,0.111988,0.334112,0.432091,0.460938,0.334112,0.429612,0.5,0.502906,0.066412,0.7,0.105146,0.108622,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.909302,0.994431,0.708667,0.909302,1,0,0.27106,0.24557,0.825,0.876923,0.258689,0,0.25,0.207407,0,4,1,0,0,1
0.357143,0.242897,0.475184,0.350877,0.242857,0.5,0.374455,0.180332,0.7,0.10598,0.124228,0.320093,0.394231,0.460938,0.320093,0.393204,0.5,0.472752,0.01075,0.7,0.022812,0.103973,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.71907,0.992575,0.5173,0.71907,1,0,0.278301,0.254114,0.75,0.923077,0.276173,0,0.25,0.014815,0,4,1,0,0,1
0.357143,0.244304,0.475184,0.350877,0.242857,0.5,0.348713,0.264506,0.7,0.135033,0.128712,0.320093,0.394531,0.465533,0.320093,0.393204,0.5,0.479094,0.018156,0.7,0.030368,0.103973,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.720233,0.992575,0.703667,0.720233,1,0,0.314506,0.281329,0.675,0.923077,0.304147,0,0.25,0.851852,0,4,1,0,0,1
0.339286,0.245148,0.463676,0.333333,0.242857,0.5,0.366733,0.242713,0.7,0.13238,0.127202,0.320093,0.39393,0.45864,0.320093,0.393204,0.5,0.480239,0.041567,0.7,0.026851,0.103973,0.002186,0.503418,0.505455,0.002186,0.5,0.5,0,0,0,0,0.721395,0.990718,0.426333,0.721628,1,0,0.29399,0.299051,0.725,0.892308,0.323379,0,0.25,0.851852,0,4,1,0,0,1
0.339286,0.245851,0.46829,0.333333,0.242857,0.5,0.341188,0.269954,0.7,0.135033,0.128232,0.320093,0.394231,0.463235,0.320093,0.393204,0.5,0.479094,0.033684,0.7,0.028154,0.103973,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.722791,0.992575,0.614667,0.722791,1,0,0.261405,0.239241,0.725,0.915385,0.255193,0,0.25,0.851852,0,4,1,0,0,1
0.339286,0.247539,0.482096,0.333333,0.242857,0.5,0.366139,0.209207,0.7,0.14034,0.125875,0.320093,0.394231,0.463235,0.320093,0.393204,0.5,0.479726,0.014095,0.7,0.008456,0.103973,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.723953,0.990718,0.5048,0.723953,1,0,0.377263,0.31962,0.7,0.923077,0.347856,0,0.25,0.851852,0,4,1,0,0,1
0.321429,0.246835,0.482096,0.315789,0.242857,0.5,0.374851,0.215473,0.7,0.14034,0.126127,0.320093,0.394231,0.463235,0.320093,0.393204,0.5,0.473894,0.025323,0.7,0.028805,0.103973,0.002186,0.50293,0.495553,0.002186,0.5,0.5,0,0,0,0,0.725116,0.992575,0.509367,0.725349,1,0,0.331402,0.293987,0.725,0.892308,0.319883,0,0.25,0.851852,0,4,1,0,0,1
0.321429,0.282349,0.484375,0.315789,0.278986,0.49888,0.370297,0.190956,0.7,0.076926,0.114962,0.321262,0.433654,0.440257,0.321262,0.429126,0.499824,0.583077,0.247492,0.7,0.13107,0.120773,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.726512,0.990718,0.443333,0.726512,1,0,0.287956,0.243987,0.75,0.938462,0.262186,0,0.25,0.851852,0,4,1,0,0,1
0.321429,0.277778,0.472886,0.315789,0.2758,0.498895,0.349703,0.237265,0.7,0.077722,0.116381,0.32243,0.429087,0.465533,0.32243,0.428641,0.49974,0.611282,0.321548,0.7,0.150611,0.122929,0.002186,0.50293,0.498024,0.002186,0.5,0.5,0,0,0,0,0.727674,0.990718,0.467933,0.727674,1,0,0.326575,0.306329,0.7,0.907692,0.33387,0,0.25,0.866667,0,4,1,0,0,1
0.321429,0.274262,0.470588,0.315789,0.272686,0.49892,0.350297,0.217107,0.7,0.069895,0.117044,0.32243,0.427885,0.465533,0.32243,0.427913,0.499657,0.591282,0.266603,0.7,0.144098,0.11978,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.728837,0.994431,0.703667,0.72907,1,0,0.291576,0.247152,0.7,0.907692,0.263935,0,0.25,0.866667,0,4,1,0,0,1
